gene,log2FC,pval,-log10p,gene_name
YLR387C,1.4640373315180224,0.06815250725956344,1.1665181622949965,REH1
YLL032C,-2.031448717335694,0.06826215396624363,1.1658200119716076,YLL032C
YHR054C,0.5481468119776942,0.06827529770377225,1.1657363975108412,YHR054C
YNL173C,2.1299554078563885,0.0683114797149052,1.1655063071837433,MDG1
YHR122W,1.6664084657288527,0.06831829327018268,1.165462991742358,CIA2
YCR021C,2.888762647409673,0.06832845612285403,1.165398392022814,HSP30
YDR275W,-1.36015125703623,0.06836581013618633,1.1651610354355197,BSC2
YDR358W,2.5947275569991084,0.06856427516414872,1.1639021108294125,GGA1
YJL005W,1.6566766937267907,0.0685816931569729,1.163791797149723,CYR1
YDL056W,1.6086391164272666,0.06870110033214936,1.163036307127438,MBP1
YCR095W-A,2.0362224215129627,0.0687188139188149,1.1629243449998514,YCR095W-A
YKL019W,2.07052667125158,0.06872297686606041,1.1628980364803332,RAM2
YLR324W,1.9596248966997296,0.06878428679039532,1.1625107614683672,PEX30
YNR075W,2.100874414866486,0.06887676763248092,1.161927242395233,COS10
YML129C,1.5085462714688107,0.0689953850253887,1.1611799574516852,COX14
YMR252C,2.104088390609628,0.06901539482904712,1.1610540231241944,YMR252C
YNL094W,1.0967341120264686,0.06941499153202714,1.158546724984296,APP1
YDR262W,1.3548860760437942,0.06942647558677718,1.1584748810068057,YDR262W
YHR175W-A,0.8073385287866002,0.06945828674438811,1.1582759331852723,YHR175W-A
YMR285C,-1.5444512359683797,0.06958110122913828,1.157508702148455,NGL2
YJL069C,-1.337242816354175,0.06963470054660657,1.1571742876830922,UTP18
YBR157C,1.947325575779745,0.06968998860857267,1.1568296064692603,ICS2
YDR333C,1.2591866738217385,0.06976832644674713,1.1563416944446772,RQC1
YPL228W,1.8708245732785387,0.06984183815567717,1.1558843390281137,CET1
YPR036W,1.0872002608387499,0.06992945995176138,1.1553398256976366,VMA13
YNL075W,-1.5297689667764578,0.06994300504238969,1.1552557125287524,IMP4
YAR033W,3.9006993131034613,0.07018083706427812,1.1537814561515471,MST28
YNR037C,1.074025238455155,0.07021226274286203,1.1535870306556255,RSM19
YLR241W,1.8170461302513614,0.07040065276777632,1.1524233139810567,CSC1
YDL030W,1.6768067057204956,0.0704063725997871,1.1523880303512153,PRP9
YDR058C,3.173246727796029,0.07045048356368272,1.1521160215990773,TGL2
YOR070C,-3.2237311939833044,0.07053429355038253,1.1515996790579224,GYP1
YBR262C,1.4252126078184948,0.07081535914993552,1.1498725379226573,YBR262C
YBR284W,4.017713393938189,0.07082772655493115,1.1497966980645804,YBR284W
YEL073C,2.1879780485290685,0.07090853831517627,1.149301466933966,YEL073C
YDR100W,1.9515055093964355,0.0711166613792571,1.1480286398134276,TVP15
YNL265C,1.4942179884134594,0.07119708056964734,1.1475378142070625,IST1
YNL229C,0.915832390308802,0.07143730236630626,1.146074953749236,URE2
YLR169W,1.348579413841902,0.0714564158354615,1.1459587712558679,YLR169W
YBR271W,-1.5170941459002638,0.07151833998176799,1.145582574541065,EFM2
YOL077W-A,1.2470700258543017,0.07189273951607714,1.1433149670207239,ATP19
YMR035W,1.250207655692551,0.07201716379984364,1.1425639861351256,IMP2
YER145C-A,1.9527617768881862,0.07222410271113358,1.1413178449842711,YER145C-A
YGR230W,1.6347480054514463,0.07228190850322462,1.1409703890181797,BNS1
YMR244C-A,1.3514128363096496,0.07242296474353946,1.1401237006539873,COA6
YBR030W,-1.8095848551203149,0.07243007857567517,1.140081043655233,RKM3
YKL143W,-1.217916424486311,0.0724868806016011,1.139740589262263,LTV1
YKR062W,1.584664330668519,0.07260548888096843,1.1390305459581929,TFA2
YDL200C,-2.1535145823802697,0.07261236421523767,1.138989422643491,MGT1
YMR133W,1.9712325713184948,0.07275920085022454,1.1381120796503859,REC114
YKR067W,1.77858328595272,0.07291982079752744,1.137154407306428,GPT2
YPL179W,0.9053222503240328,0.07304589145260847,1.1364042064188062,PPQ1
YFL013C,3.3025493282278022,0.07316318058086778,1.1357074229510162,IES1
YCR044C,-1.3343391383212768,0.07320015670015234,1.135487989242993,PER1
YDL036C,-3.072306265714188,0.07332522983595462,1.1347465670609405,PUS9
YLR360W,1.1081690771465487,0.07349982661465337,1.1337136854108811,VPS38
YCL038C,2.6434632756489136,0.07356632625083816,1.1333209311781878,ATG22
YGL113W,1.6546382837261475,0.07358066405356795,1.133236297049892,SLD3
YDR241W,1.5142785846391773,0.07361089446214154,1.1330579050286893,BUD26
YMR193W,1.2320489758088828,0.07374826919376481,1.1322481677351246,MRPL24
YGR143W,2.0074127915980196,0.07376490189967895,1.1321502308204112,SKN1
YOR125C,1.4166419661809646,0.07382579781873029,1.1317918510151033,CAT5
YER056C,-1.3538857593361107,0.07382657615661439,1.1317872723166507,FCY2
YKL079W,1.3920619643529704,0.07382777928347545,1.1317801948233355,SMY1
YPR144C,-1.5541919142806506,0.07386727135234376,1.1315479434659153,NOC4
YLR320W,1.7110930980595311,0.0740310726652577,1.130585957909067,MMS22
YIL123W,0.6964992941742225,0.07406706239812873,1.1303748797251039,SIM1
YKL161C,1.683175549352033,0.07409730694148742,1.1301975761192593,KDX1
YML058W,-0.6107287568680693,0.07422377111699256,1.1294569840522557,SML1
YBR142W,-1.3351063536669714,0.07434144751554896,1.128768986932853,MAK5
YHR173C,-2.05799010273055,0.07434648413479468,1.128739564559128,YHR173C
YOR223W,1.7848302197149708,0.07453665280148623,1.1276301138961538,DSC3
YDR091C,-0.8874359352816973,0.07455383231540127,1.127530027453719,RLI1
YLR289W,3.262531500768349,0.07472290517462019,1.1265462513820963,GUF1
YOR228C,2.280808291206229,0.07474132025224067,1.1264392349156205,MCP1
YMR269W,-2.0328902839071397,0.0747648736552301,1.1263023962634466,TMA23
YHR019C,-0.49428532277525344,0.07488040335123161,1.1256318248903792,DED81
YFR021W,2.4939398130309627,0.07503489300496649,1.1247367324013628,ATG18
YGR270W,0.9240176352401731,0.0751836969168143,1.123876323060914,YTA7
YNL258C,1.217069625636851,0.07521480526982254,1.1236966645397344,DSL1
YHL034C,0.7351715655986073,0.07530488572433372,1.1231768461859535,SBP1
YMR158W,1.460805364774936,0.07537032701346097,1.1227996004263194,MRPS8
YHR130C,1.0453492956602533,0.07540028143705951,1.1226270330913155,YHR130C
YDR505C,1.1509629233542031,0.07544056863111123,1.1223950467762538,PSP1
YBR199W,1.622969384127886,0.07553045189231596,1.1218779169478459,KTR4
YDR148C,1.5238424538809516,0.07573574428929411,1.1206991022202453,KGD2
YPR002C-A,1.3256872081643176,0.07576275724330214,1.1205442283849103,YPR002C-A
YNL271C,0.7969294579985406,0.07580040572048985,1.120328469807282,BNI1
YGR010W,1.089142615769082,0.0760404565619461,1.11895528420877,NMA2
YPL158C,2.34927672454652,0.07609605913024527,1.1186378339298901,AIM44
YLR214W,-1.0574354739428315,0.07636576277884542,1.1171013059381594,FRE1
YKL221W,3.476030027473173,0.07667719667202344,1.115333773364741,MCH2
YCR060W,1.9875629249857065,0.0766776937050448,1.1153309582122803,TAH1
YDR034W-B,2.7105315446427065,0.0767007256181088,1.115200527440198,YDR034W-B
YOR318C,1.0432530339901342,0.07681180899952506,1.114572006673205,YOR318C
YMR264W,1.0259616187417304,0.0770203665361372,1.113394418922285,CUE1
YHR115C,2.613310538679995,0.07708808504689725,1.1130127425490997,DMA1
YFL036W,1.0853145564410944,0.077104102263153,1.112922515037814,RPO41
YCR104W,2.434314878487656,0.07718744963409685,1.112453308443443,PAU3
YKL162C,3.3891007838654876,0.07737653496505796,1.111390722524428,YKL162C
YNL326C,2.657906614854009,0.07738295646033208,1.1113546818274853,PFA3
YHR012W,1.4455388056643819,0.07739012086840859,1.1113144750557438,VPS29
YML043C,-1.7477004426037488,0.07747051913921997,1.110863533764228,RRN11
YIL056W,1.6433528220392644,0.07754079670473918,1.1104697410810092,VHR1
YAL049C,1.5345888254068885,0.077570273655048,1.1103046764342772,AIM2
YER107W-A,1.110320345038863,0.07773506306250748,1.109383044780058,YER107W-A
YDR476C,1.1677523171770794,0.07785404856313359,1.108718798344274,YDR476C
YMR099C,0.9823684018496839,0.07787841688918325,1.1085828853913489,YMR099C
YNR036C,0.7738464369799415,0.07792190224710348,1.1083404539048993,MRPS12
YML103C,-1.201580192737847,0.0779313046963412,1.108288052906481,NUP188
YPL138C,2.176215824527424,0.07804364666472577,1.1076624459745132,SPP1
YDR093W,1.579120459768509,0.07818818928247707,1.1068588443421146,DNF2
YIR031C,3.1561498737085962,0.07843487631284503,1.105490783970802,DAL7
YGL008C,-0.5722925942840944,0.07845497053527864,1.1053795363643557,PMA1
YGR076C,1.3604840169962045,0.07861881801828498,1.1044734897959512,MRPL25
YIR015W,1.4626601903804375,0.0789654281263247,1.1025630056742433,RPR2
YDR067C,1.7867246751876937,0.07904130756414723,1.1021458839164202,OCA6
YMR137C,3.951820285108565,0.07906700415182606,1.1020047163053086,PSO2
YKL126W,0.9732785176212715,0.07909195156288733,1.1018677082806594,YPK1
YDR443C,1.2430663543307872,0.07923442434423998,1.1010860929735478,SSN2
YMR302C,1.5010729617644611,0.0792355964406432,1.1010796686038449,YME2
YER035W,1.0820718970785035,0.0792438019007938,1.101034696372686,EDC2
YPL123C,3.2045572686989696,0.07934178071425284,1.10049805662598,RNY1
YHR095W,0.22192661117775783,0.07945091392030776,1.0999011027578762,YHR095W
YOR103C,1.0262961690906072,0.07951070675820836,1.099574386149535,OST2
YGR263C,-3.194158477546376,0.07994690005853042,1.09719837136209,SAY1
YDR289C,1.898976285817597,0.07997252998638736,1.0970591645586139,RTT103
YLR461W,1.5252205766725935,0.08004654332276097,1.0966574176268042,PAU4
YBR039W,0.7322859393007213,0.08005592652492854,1.0966065118171373,ATP3
YPR004C,1.1896906670498704,0.08020091568238559,1.095820673192931,AIM45
YDR228C,-1.7878253254713297,0.08031767142152456,1.0951888911283651,PCF11
YEL065W,-1.2007459705708672,0.08035553990279169,1.0949841765698978,SIT1
YGL215W,0.8236145498386418,0.08048745019167568,1.0942718306556771,CLG1
YDR416W,-2.0915047775096998,0.08051918398782171,1.094100635067312,SYF1
YCR042C,1.2082216677186504,0.08059854978114768,1.0936727724345037,TAF2
YER087W,2.088505887820217,0.0806418673703809,1.0934394241120635,AIM10
YMR296C,1.3477301497116658,0.0806527922852475,1.093380592278955,LCB1
YCR105W,1.803546941556295,0.08080208258798757,1.0925774456014623,ADH7
YMR036C,2.0206631662341894,0.08084699898328017,1.0923360963412627,MIH1
YDR002W,-0.5650769266998056,0.08088735509230689,1.0921193651968464,YRB1
YGL137W,1.273694857991588,0.08096791277304434,1.0916870560163112,SEC27
YPL058C,2.0608723544827563,0.08107843066541567,1.0910946659971121,PDR12
YMR197C,1.5743320161274306,0.08111836748191946,1.0908807981577835,VTI1
YER039C-A,1.2949930288321132,0.08113992685028545,1.0907653881590738,YER039C-A
YGL129C,1.4787479468205034,0.08120246882526778,1.0904307665606567,RSM23
YMR171C,-1.8430759336310314,0.08121140342600157,1.0903829843392638,EAR1
YFR007W,4.364221182833241,0.08121410491108813,1.090368537839103,YFH7
YJR126C,1.54870794380777,0.08126839051623806,1.0900783411680266,VPS70
YOL047C,3.6652833785695464,0.08127870459842255,1.0900232266920469,LDS2
YGR012W,2.050276247660345,0.0814499342312141,1.0891092620372684,MCY1
YHR218W,1.09415012817557,0.0815361027922426,1.088650050503099,YHR218W
YMR095C,2.101126059843548,0.08154134204397155,1.088622145011714,SNO1
YPR018W,1.7311227935676845,0.08168252705799256,1.0878708347021862,RLF2
YGL028C,5.23678552474021,0.08171577821478435,1.0876940789630516,SCW11
YPR135W,3.556097260690302,0.08174655826554889,1.0875305231660948,CTF4
YPL181W,1.2062710252018136,0.08179818391552081,1.0872563384340983,CTI6
YOR368W,2.8788006203652925,0.08192000088261756,1.0866100516890949,RAD17
YCR023C,1.1439801378776058,0.08193210725990213,1.0865458751225594,YCR023C
YEL040W,-1.187139043349774,0.08193926877249838,1.086507916017316,UTR2
YNL231C,1.214217279550433,0.08196657558112189,1.0863632085914146,PDR16
YDR010C,0.5531332009786593,0.08203321815882067,1.0860102507652194,YDR010C
YOL135C,1.8795306639416587,0.08210789377561833,1.0856150882107167,MED7
YPL105C,1.0246016146612653,0.08217292134274917,1.0852712730789116,SYH1
YLR049C,3.802943562807264,0.0824662028409023,1.0837240020806007,YLR049C
YBL077W,-0.7308795364663087,0.08248956552053832,1.0836009838555696,YBL077W
YLR250W,0.6915672920973374,0.0826474540031907,1.0827705205486264,SSP120
YKL169C,0.586559798784508,0.08321324864837394,1.0798075227860129,YKL169C
YGR295C,0.9198775202073116,0.08337191554748402,1.078980220067736,COS6
YPR040W,1.9559259671359677,0.08356794144948615,1.0779602957883134,TIP41
YPL094C,-0.7128984810009426,0.08370104896584607,1.0772690992681015,SEC62
YMR162C,1.6973294931014236,0.08381367312284228,1.0766851260307368,DNF3
YNL138W,0.96249251920979,0.08392064066905608,1.076131209300036,SRV2
YDR376W,2.0167069948250242,0.0841318637309433,1.0750394902701834,ARH1
YKL134C,1.884220260405392,0.08413649110040687,1.0750156041268109,OCT1
YIL086C,0.8454544001013146,0.08415941596524114,1.0748972870205775,YIL086C
YMR129W,-1.0563749626912582,0.08425329017221327,1.074413130507231,POM152
YLR281C,0.697168712504531,0.08430245549116343,1.0741597754258887,YLR281C
YEL064C,2.1431433010757894,0.08432617191772927,1.074037614516271,AVT2
YGR177C,-2.9589770194503884,0.08450984376311345,1.0730927011922144,ATF2
YGL047W,2.6685827546164678,0.08457134292673874,1.0727767730974946,ALG13
YOR281C,0.9759819317536659,0.08470589367213481,1.0720863712485305,PLP2
YEL006W,1.591793360530609,0.08483627484329453,1.0714184095864043,YEA6
YMR253C,3.2170968192522222,0.08496245914179576,1.0707729259206091,YMR253C
YBL033C,1.2998189473037516,0.08506638328901774,1.0702420314129462,RIB1
YDL226C,1.1345659667200945,0.08508109265380795,1.0701669413072457,GCS1
YJR056C,1.6876442546081365,0.08508664009267564,1.070138625456163,YJR056C
YAR018C,1.9036475350625661,0.08513157809659744,1.0699093159522566,KIN3
YMR098C,-1.8215020505699666,0.08523248468523581,1.0693948508820719,ATP25
YCR068W,1.6243196440503533,0.08526221110952198,1.069243408960611,ATG15
YNL321W,1.979096197731859,0.08535412057385529,1.068775507949473,VNX1
YNL204C,-1.7990019968357132,0.08543113203915688,1.068383838807332,SPS18
YHR017W,1.6608136857891609,0.08553661467717888,1.0678479420160119,YSC83
YJR118C,1.292071288499335,0.08562512544348773,1.0673987792440482,ILM1
YIL044C,1.1755835736212525,0.08581890524048087,1.0664170298994866,AGE2
YPR127W,1.418732905183695,0.08586984381105754,1.0661593270402276,YPR127W
YBL060W,1.821033033983767,0.08600899893967613,1.0654561070659163,YEL1
YER014C-A,0.33219590873635274,0.08617345169747806,1.0646265109404074,BUD25
YMR121C,1.328995796616205,0.08623998722617594,1.0642913164848147,RPL15B
YHR209W,1.5278245288921317,0.08627184117132491,1.0641309333633697,CRG1
YGR033C,1.146831829097071,0.08634721348067305,1.063751673029863,TIM21
YDR138W,-1.6542324500790055,0.08650167598786901,1.0629754779082279,HPR1
YBR028C,-1.8868461585985077,0.08655011388467114,1.0627323563333393,YPK3
YBR011C,0.39195082786345997,0.08660904115671242,1.0624367694200982,IPP1
YHR131C,1.8354597366367633,0.08661057568401653,1.0624290747172387,YHR131C
YNR074C,2.2583398707373807,0.08668473314544207,1.062057383429431,AIF1
YDR538W,1.0716812503513986,0.0868351106631296,1.0613046379099513,PAD1
YPL159C,2.197222351152952,0.08695856936037191,1.060687613862045,PET20
YIL078W,-0.7082288746579792,0.08705522186281764,1.0602051733325235,THS1
YOR131C,1.8201242675743525,0.08709595385908904,1.0600020201644005,YOR131C
YGL150C,0.7730279224973413,0.08716880665372288,1.0596388994915709,INO80
YER151C,1.2865507874461015,0.0872054323317826,1.0594564605005392,UBP3
YOL062C,1.7829043058364862,0.08732073195515952,1.058882632528239,APM4
YMR325W,2.839616402423287,0.08768722306491994,1.0570636832206315,PAU19
YKL136W,1.7382308151644297,0.08778841210710774,1.0565628063042518,YKL136W
YKL023W,1.4021559556553989,0.08778870766530965,1.0565613441627573,YKL023W
YPL017C,3.6130137327427767,0.08791527972242583,1.05593563775399,IRC15
YHR071W,0.82086923142633,0.08798013560093908,1.0556153729945934,PCL5
YML099C,-2.2553280637303903,0.08804384173180961,1.0553010155675235,ARG81
YDR378C,0.7099004709601765,0.0881246499150239,1.0549025952802649,LSM6
YGL091C,1.3477684729340353,0.08817958340110382,1.0546319573018166,NBP35
YDR381W,-0.8454458130301036,0.08827042300266827,1.054184792215375,YRA1
YJR142W,2.13593881148338,0.08830386530538344,1.0540202857309466,YJR142W
YOR304W,1.3741931791922282,0.08836313905737185,1.0537288644271323,ISW2
YMR126C,1.995450910521896,0.08837081838172539,1.0536911230870762,DLT1
YDR161W,-1.6805120720608928,0.08841184589922578,1.05348954195525,ACL4
YHR190W,1.0097516579768393,0.08845684233113951,1.0532685678223768,ERG9
YHL046W-A,-0.4537510332323573,0.08857766875497394,1.0526757539471032,YHL046W-A
YMR179W,1.8775313091732266,0.08863682466189665,1.0523858105637218,SPT21
YAR023C,4.380462999977284,0.08864695116858226,1.0523361964807783,YAR023C
YAL013W,1.092518488957485,0.08879431358704558,1.0516148456723278,DEP1
YGR193C,1.3670467480863535,0.08893626736990838,1.0509211017216809,PDX1
YJL103C,3.921249465898985,0.08911693960945281,1.0500397361464295,GSM1
YHR005C-A,0.562366245447019,0.08922075883541251,1.0495340873415344,TIM10
YMR041C,1.3527070715828367,0.08923126385913915,1.0494829556841498,ARA2
YBR085W,1.5075298311425818,0.08940141533452114,1.0486556057330862,AAC3
YIL007C,2.115408635379968,0.08960712171319847,1.0476574725049244,NAS2
YHR080C,1.2986776293337923,0.08961739173339103,1.047607700149371,LAM4
YML119W,1.4445595272535778,0.08973367571029743,1.0470445421230437,YML119W
YPL174C,1.3056833295920267,0.08996287072675117,1.045936694622632,NIP100
YML025C,1.538461247899639,0.09007691111368138,1.045386514913733,YML6
YOR359W,-1.6434195556249107,0.09015073162655253,1.0450307443704727,VTS1
YDL244W,1.4256890373540752,0.09015178536716534,1.0450256680826746,THI13
YGL164C,1.7974783835856345,0.0901611641034948,1.0449804895921586,YRB30
YLR162W-A,1.0088147457323904,0.09028451040609028,1.0443867527007702,RRT15
YMR202W,-0.7816429425933002,0.0903393898471407,1.0441228469926318,ERG2
YJR110W,1.725288772198319,0.09048063213195116,1.043444373926332,YMR1
YDL193W,1.6639285939582156,0.09050922706995489,1.0433071438744002,NUS1
YGR266W,1.499851989861429,0.09081174568791872,1.0418579757350273,YGR266W
YML005W,1.1829183874305402,0.09086869835568123,1.0415856929334377,TRM12
YDL085W,3.66864747853744,0.09117500663425802,1.040124196413177,NDE2
YHL013C,-1.7629871271037192,0.09118980143013652,1.0400537299860937,OTU2
YIL083C,1.4919053420771238,0.09131722277678196,1.0394473051434694,CAB2
YJL100W,2.2844499896414168,0.09146110507107202,1.038763555597264,LSB6
YDR404C,1.0746509444016612,0.09147653399244852,1.03869029898954,RPB7
YGR174C,2.5923419133192955,0.09151899469319379,1.0384887591104532,CBP4
YOR010C,3.0200178305675407,0.09163833811499625,1.037922795454172,TIR2
YMR239C,-2.8587138802930046,0.09169970029959168,1.0376320837241584,RNT1
YNR067C,4.638804281418779,0.09195964423916028,1.036402717538344,DSE4
YDL239C,2.9135484308863586,0.09198374537838258,1.0362889108736577,ADY3
YOR105W,0.6694462100803172,0.09228726379894817,1.0348582301061948,YOR105W
YBR132C,2.5486321336577946,0.09232887224190375,1.034662469130262,AGP2
